gameId,levelId,playerId,color,levelWord,wordState,scoreSystem,score,numberOfGives,numberOfTakes
DXFBFUIEXVJBZZQFXNOD,7,110,"RGBA(0.200, 0.200, 0.200, 1.000)",BACK,B C ,scoreSystemConfigIndividualistic,190,0,4
DXFBFUIEXVJBZZQFXNOD,7,124,"RGBA(1.000, 1.000, 1.000, 1.000)",CZAR,CZAR,scoreSystemConfigIndividualistic,250,0,4
NJDMICEHFSKVUCFVUMZU,1,110,"RGBA(0.200, 0.200, 0.200, 1.000)",JARS,JARS,scoreSystemConfigMutualHelp,30,0,4
NJDMICEHFSKVUCFVUMZU,1,124,"RGBA(1.000, 1.000, 1.000, 1.000)",JAIL,JA L,scoreSystemConfigMutualHelp,40,1,3
NJDMICEHFSKVUCFVUMZU,2,110,"RGBA(0.200, 0.200, 0.200, 1.000)",WOLF,WO F,scoreSystemConfigMutualHelp,60,0,4
NJDMICEHFSKVUCFVUMZU,2,124,"RGBA(1.000, 1.000, 1.000, 1.000)",VOWS," OWS",scoreSystemConfigMutualHelp,70,0,4
NJDMICEHFSKVUCFVUMZU,3,110,"RGBA(0.200, 0.200, 0.200, 1.000)",OUCH,"  CH",scoreSystemConfigMutualHelp,90,2,2
NJDMICEHFSKVUCFVUMZU,3,124,"RGBA(1.000, 1.000, 1.000, 1.000)",LICH,LICH,scoreSystemConfigMutualHelp,100,0,4
NJDMICEHFSKVUCFVUMZU,4,110,"RGBA(0.200, 0.200, 0.200, 1.000)",RACK,RAC ,scoreSystemConfigMutualHelp,120,0,4
NJDMICEHFSKVUCFVUMZU,4,124,"RGBA(1.000, 1.000, 1.000, 1.000)",PORK,PORK,scoreSystemConfigMutualHelp,140,0,4
NJDMICEHFSKVUCFVUMZU,5,124,"RGBA(1.000, 1.000, 1.000, 1.000)",LICK,LICK,scoreSystemConfigMutualHelp,180,0,4
NJDMICEHFSKVUCFVUMZU,5,110,"RGBA(0.200, 0.200, 0.200, 1.000)",NECK,NEC ,scoreSystemConfigMutualHelp,150,0,4
NJDMICEHFSKVUCFVUMZU,6,110,"RGBA(0.200, 0.200, 0.200, 1.000)",FLAW,FLAW,scoreSystemConfigMutualHelp,190,0,4
NJDMICEHFSKVUCFVUMZU,6,124,"RGBA(1.000, 1.000, 1.000, 1.000)",BOWL,BO L,scoreSystemConfigMutualHelp,210,0,4
NJDMICEHFSKVUCFVUMZU,7,110,"RGBA(0.200, 0.200, 0.200, 1.000)",FOAM," OA ",scoreSystemConfigMutualHelp,210,0,4
NJDMICEHFSKVUCFVUMZU,7,124,"RGBA(1.000, 1.000, 1.000, 1.000)",FILM,FILM,scoreSystemConfigMutualHelp,250,0,4
WTGULKRJPRQHHVETKRGL,1,110,"RGBA(0.200, 0.200, 0.200, 1.000)",CLAY,CLAY,scoreSystemConfigPAltruistic,20,2,2
WTGULKRJPRQHHVETKRGL,1,124,"RGBA(1.000, 1.000, 1.000, 1.000)",YOLK," OLK",scoreSystemConfigPAltruistic,30,3,1
WTGULKRJPRQHHVETKRGL,2,110,"RGBA(0.200, 0.200, 0.200, 1.000)",BIKE,BIKE,scoreSystemConfigPAltruistic,50,3,1
WTGULKRJPRQHHVETKRGL,2,124,"RGBA(1.000, 1.000, 1.000, 1.000)",PINK,PI K,scoreSystemConfigPAltruistic,70,4,0
WTGULKRJPRQHHVETKRGL,3,110,"RGBA(0.200, 0.200, 0.200, 1.000)",FURY," URY",scoreSystemConfigPAltruistic,90,4,0
WTGULKRJPRQHHVETKRGL,3,124,"RGBA(1.000, 1.000, 1.000, 1.000)",GULF,GULF,scoreSystemConfigPAltruistic,100,4,0
WTGULKRJPRQHHVETKRGL,4,110,"RGBA(0.200, 0.200, 0.200, 1.000)",MANY,MANY,scoreSystemConfigPAltruistic,130,4,0
WTGULKRJPRQHHVETKRGL,4,124,"RGBA(1.000, 1.000, 1.000, 1.000)",BANG,BANG,scoreSystemConfigPAltruistic,140,4,0
WTGULKRJPRQHHVETKRGL,5,124,"RGBA(1.000, 1.000, 1.000, 1.000)",VERB,VERB,scoreSystemConfigPAltruistic,180,4,0
WTGULKRJPRQHHVETKRGL,5,110,"RGBA(0.200, 0.200, 0.200, 1.000)",BARF,BARF,scoreSystemConfigPAltruistic,170,4,0
WTGULKRJPRQHHVETKRGL,6,110,"RGBA(0.200, 0.200, 0.200, 1.000)",JOKY,JOKY,scoreSystemConfigPAltruistic,200,4,0
WTGULKRJPRQHHVETKRGL,6,124,"RGBA(1.000, 1.000, 1.000, 1.000)",COZY,C ZY,scoreSystemConfigPAltruistic,220,4,0
WTGULKRJPRQHHVETKRGL,7,124,"RGBA(1.000, 1.000, 1.000, 1.000)",YOLK,YO K,scoreSystemConfigPAltruistic,260,4,0
WTGULKRJPRQHHVETKRGL,7,110,"RGBA(0.200, 0.200, 0.200, 1.000)",CLAY,CLAY,scoreSystemConfigPAltruistic,230,4,0
DMDDDXRDPFUNVDSLGWZA,1,110,"RGBA(0.200, 0.200, 0.200, 1.000)",MILK,MILK,scoreSystemConfigComp,10,1,3
DMDDDXRDPFUNVDSLGWZA,1,124,"RGBA(1.000, 1.000, 1.000, 1.000)",LOCK,LOCK,scoreSystemConfigComp,15,1,3
DMDDDXRDPFUNVDSLGWZA,2,110,"RGBA(0.200, 0.200, 0.200, 1.000)",BIKE,BIKE,scoreSystemConfigComp,25,1,3
DMDDDXRDPFUNVDSLGWZA,2,124,"RGBA(1.000, 1.000, 1.000, 1.000)",PINK,PINK,scoreSystemConfigComp,25,1,3
DMDDDXRDPFUNVDSLGWZA,3,110,"RGBA(0.200, 0.200, 0.200, 1.000)",FLAW,F AW,scoreSystemConfigComp,35,1,3
DMDDDXRDPFUNVDSLGWZA,3,124,"RGBA(1.000, 1.000, 1.000, 1.000)",BOWL,BOWL,scoreSystemConfigComp,35,0,3
DMDDDXRDPFUNVDSLGWZA,4,110,"RGBA(0.200, 0.200, 0.200, 1.000)",WOLF,WO F,scoreSystemConfigComp,40,1,3
DMDDDXRDPFUNVDSLGWZA,4,124,"RGBA(1.000, 1.000, 1.000, 1.000)",VOWS,VOWS,scoreSystemConfigComp,50,0,4
DMDDDXRDPFUNVDSLGWZA,5,110,"RGBA(0.200, 0.200, 0.200, 1.000)",KIND,KIN ,scoreSystemConfigComp,50,0,4
DMDDDXRDPFUNVDSLGWZA,5,124,"RGBA(1.000, 1.000, 1.000, 1.000)",INCH,INCH,scoreSystemConfigComp,65,0,4
DMDDDXRDPFUNVDSLGWZA,6,110,"RGBA(0.200, 0.200, 0.200, 1.000)",COPS,COPS,scoreSystemConfigComp,70,0,4
DMDDDXRDPFUNVDSLGWZA,6,124,"RGBA(1.000, 1.000, 1.000, 1.000)",SKIP,SKIP,scoreSystemConfigComp,75,0,4
DMDDDXRDPFUNVDSLGWZA,7,124,"RGBA(1.000, 1.000, 1.000, 1.000)",NUKE,NUKE,scoreSystemConfigComp,85,0,4
DMDDDXRDPFUNVDSLGWZA,7,110,"RGBA(0.200, 0.200, 0.200, 1.000)",BURN,BU N,scoreSystemConfigComp,80,0,4
HUTDDCOZYEVEIAINMZSG,1,127,"RGBA(0.200, 0.200, 0.200, 1.000)",NECK," E  ",scoreSystemConfigNeutral,0,3,1
HUTDDCOZYEVEIAINMZSG,1,136,"RGBA(1.000, 1.000, 1.000, 1.000)",LICK,L C ,scoreSystemConfigNeutral,0,1,3
HUTDDCOZYEVEIAINMZSG,2,127,"RGBA(0.200, 0.200, 0.200, 1.000)",FIVE," I E",scoreSystemConfigNeutral,0,3,1
HUTDDCOZYEVEIAINMZSG,2,136,"RGBA(1.000, 1.000, 1.000, 1.000)",FAKE,FAKE,scoreSystemConfigNeutral,0,1,3
HUTDDCOZYEVEIAINMZSG,3,127,"RGBA(0.200, 0.200, 0.200, 1.000)",BURY,BU Y,scoreSystemConfigNeutral,0,1,3
HUTDDCOZYEVEIAINMZSG,3,136,"RGBA(1.000, 1.000, 1.000, 1.000)",BREW,BREW,scoreSystemConfigNeutral,0,0,4
HUTDDCOZYEVEIAINMZSG,4,127,"RGBA(0.200, 0.200, 0.200, 1.000)",PLAY," LAY",scoreSystemConfigNeutral,0,0,4
HUTDDCOZYEVEIAINMZSG,4,136,"RGBA(1.000, 1.000, 1.000, 1.000)",OKAY,OKAY,scoreSystemConfigNeutral,0,0,4
PYXGZZNNXMYBYBNITBGW,1,127,"RGBA(0.200, 0.200, 0.200, 1.000)",WOLF,WOLF,scoreSystemConfigPAltruistic,0,0,4
PYXGZZNNXMYBYBNITBGW,1,136,"RGBA(1.000, 1.000, 1.000, 1.000)",VOWS,VOWS,scoreSystemConfigPAltruistic,0,0,4
PYXGZZNNXMYBYBNITBGW,2,127,"RGBA(0.200, 0.200, 0.200, 1.000)",PLAY,P AY,scoreSystemConfigPAltruistic,0,1,3
PYXGZZNNXMYBYBNITBGW,2,136,"RGBA(1.000, 1.000, 1.000, 1.000)",OKAY,OKAY,scoreSystemConfigPAltruistic,0,0,4
PYXGZZNNXMYBYBNITBGW,3,127,"RGBA(0.200, 0.200, 0.200, 1.000)",MARK,MARK,scoreSystemConfigPAltruistic,40,4,0
PYXGZZNNXMYBYBNITBGW,3,136,"RGBA(1.000, 1.000, 1.000, 1.000)",FORK,FORK,scoreSystemConfigPAltruistic,40,4,0
PYXGZZNNXMYBYBNITBGW,4,127,"RGBA(0.200, 0.200, 0.200, 1.000)",HUSK,HUSK,scoreSystemConfigPAltruistic,40,0,4
PYXGZZNNXMYBYBNITBGW,4,136,"RGBA(1.000, 1.000, 1.000, 1.000)",CUPS,CUPS,scoreSystemConfigPAltruistic,40,0,4
PYXGZZNNXMYBYBNITBGW,5,127,"RGBA(0.200, 0.200, 0.200, 1.000)",FACT,FA T,scoreSystemConfigPAltruistic,80,4,0
PYXGZZNNXMYBYBNITBGW,5,136,"RGBA(1.000, 1.000, 1.000, 1.000)",FANG,FANG,scoreSystemConfigPAltruistic,70,4,0
PYXGZZNNXMYBYBNITBGW,6,127,"RGBA(0.200, 0.200, 0.200, 1.000)",JARS,JARS,scoreSystemConfigPAltruistic,120,4,0
PYXGZZNNXMYBYBNITBGW,6,136,"RGBA(1.000, 1.000, 1.000, 1.000)",JAIL,JAIL,scoreSystemConfigPAltruistic,110,4,0
PYXGZZNNXMYBYBNITBGW,7,127,"RGBA(0.200, 0.200, 0.200, 1.000)",FLEW,FLEW,scoreSystemConfigPAltruistic,160,4,0
PYXGZZNNXMYBYBNITBGW,7,136,"RGBA(1.000, 1.000, 1.000, 1.000)",BLOW,BLOW,scoreSystemConfigPAltruistic,150,4,0
WCUNCHVDOZDQEXZYSDNW,1,127,"RGBA(0.200, 0.200, 0.200, 1.000)",FUNK,FUNK,scoreSystemConfigComp,15,1,3
WCUNCHVDOZDQEXZYSDNW,1,136,"RGBA(1.000, 1.000, 1.000, 1.000)",YUCK,YUCK,scoreSystemConfigComp,10,1,3
WCUNCHVDOZDQEXZYSDNW,2,127,"RGBA(0.200, 0.200, 0.200, 1.000)",POPE,PO E,scoreSystemConfigComp,25,0,4
WCUNCHVDOZDQEXZYSDNW,2,136,"RGBA(1.000, 1.000, 1.000, 1.000)",MEOW,MEO ,scoreSystemConfigComp,20,0,4
WCUNCHVDOZDQEXZYSDNW,3,127,"RGBA(0.200, 0.200, 0.200, 1.000)",COPY,COPY,scoreSystemConfigComp,45,0,4
WCUNCHVDOZDQEXZYSDNW,3,136,"RGBA(1.000, 1.000, 1.000, 1.000)",CHIP," HIP",scoreSystemConfigComp,25,0,4
WCUNCHVDOZDQEXZYSDNW,4,127,"RGBA(0.200, 0.200, 0.200, 1.000)",KNOW,KNOW,scoreSystemConfigComp,55,0,4
WCUNCHVDOZDQEXZYSDNW,4,136,"RGBA(1.000, 1.000, 1.000, 1.000)",GAWK,G WK,scoreSystemConfigComp,40,0,4
WCUNCHVDOZDQEXZYSDNW,5,127,"RGBA(0.200, 0.200, 0.200, 1.000)",SAND,SAND,scoreSystemConfigComp,70,0,4
WCUNCHVDOZDQEXZYSDNW,5,136,"RGBA(1.000, 1.000, 1.000, 1.000)",SCAM,SCAM,scoreSystemConfigComp,55,0,4
WCUNCHVDOZDQEXZYSDNW,6,127,"RGBA(0.200, 0.200, 0.200, 1.000)",ZEAL,ZEAL,scoreSystemConfigComp,85,0,4
WCUNCHVDOZDQEXZYSDNW,6,136,"RGBA(1.000, 1.000, 1.000, 1.000)",JANE,JANE,scoreSystemConfigComp,70,0,4
WCUNCHVDOZDQEXZYSDNW,7,127,"RGBA(0.200, 0.200, 0.200, 1.000)",VERB,VERB,scoreSystemConfigComp,100,0,4
WCUNCHVDOZDQEXZYSDNW,7,136,"RGBA(1.000, 1.000, 1.000, 1.000)",MOVE,MO E,scoreSystemConfigComp,80,0,4
EUPEZJVJENEHWWAXBMTO,1,127,"RGBA(0.200, 0.200, 0.200, 1.000)",FUNK,FUNK,scoreSystemConfigMutualHelp,40,0,4
EUPEZJVJENEHWWAXBMTO,1,136,"RGBA(1.000, 1.000, 1.000, 1.000)",YUCK,YUCK,scoreSystemConfigMutualHelp,40,0,4
EUPEZJVJENEHWWAXBMTO,2,127,"RGBA(0.200, 0.200, 0.200, 1.000)",PARK,PARK,scoreSystemConfigMutualHelp,80,4,0
EUPEZJVJENEHWWAXBMTO,2,136,"RGBA(1.000, 1.000, 1.000, 1.000)",LAMP,LAMP,scoreSystemConfigMutualHelp,80,4,0
EUPEZJVJENEHWWAXBMTO,3,127,"RGBA(0.200, 0.200, 0.200, 1.000)",UGLY,UGLY,scoreSystemConfigMutualHelp,120,0,4
EUPEZJVJENEHWWAXBMTO,3,136,"RGBA(1.000, 1.000, 1.000, 1.000)",RUBY,RUBY,scoreSystemConfigMutualHelp,120,0,4
EUPEZJVJENEHWWAXBMTO,4,127,"RGBA(0.200, 0.200, 0.200, 1.000)",PLAY,PLAY,scoreSystemConfigMutualHelp,160,4,0
EUPEZJVJENEHWWAXBMTO,4,136,"RGBA(1.000, 1.000, 1.000, 1.000)",OKAY,OKAY,scoreSystemConfigMutualHelp,160,4,0
EUPEZJVJENEHWWAXBMTO,5,127,"RGBA(0.200, 0.200, 0.200, 1.000)",CAVE,CAVE,scoreSystemConfigMutualHelp,200,0,4
EUPEZJVJENEHWWAXBMTO,5,136,"RGBA(1.000, 1.000, 1.000, 1.000)",BAKE,BAKE,scoreSystemConfigMutualHelp,200,0,4
EUPEZJVJENEHWWAXBMTO,6,136,"RGBA(1.000, 1.000, 1.000, 1.000)",JANE,JANE,scoreSystemConfigMutualHelp,240,4,0
EUPEZJVJENEHWWAXBMTO,6,127,"RGBA(0.200, 0.200, 0.200, 1.000)",ZEAL,ZEAL,scoreSystemConfigMutualHelp,240,4,0
EUPEZJVJENEHWWAXBMTO,7,127,"RGBA(0.200, 0.200, 0.200, 1.000)",VERB,V RB,scoreSystemConfigMutualHelp,270,0,4
EUPEZJVJENEHWWAXBMTO,7,136,"RGBA(1.000, 1.000, 1.000, 1.000)",MOVE,MOVE,scoreSystemConfigMutualHelp,280,0,4
NGHESEKGYCNANWAZFITM,1,127,"RGBA(0.200, 0.200, 0.200, 1.000)",OUCH,OUCH,scoreSystemConfigIndividualistic,30,1,3
NGHESEKGYCNANWAZFITM,1,136,"RGBA(1.000, 1.000, 1.000, 1.000)",LICH,LICH,scoreSystemConfigIndividualistic,30,1,3
NGHESEKGYCNANWAZFITM,2,127,"RGBA(0.200, 0.200, 0.200, 1.000)",KEYS,KEYS,scoreSystemConfigIndividualistic,70,0,4
NGHESEKGYCNANWAZFITM,2,136,"RGBA(1.000, 1.000, 1.000, 1.000)",DUSK,DUSK,scoreSystemConfigIndividualistic,70,0,4
NGHESEKGYCNANWAZFITM,3,127,"RGBA(0.200, 0.200, 0.200, 1.000)",WOLF,WOLF,scoreSystemConfigIndividualistic,110,0,4
NGHESEKGYCNANWAZFITM,3,136,"RGBA(1.000, 1.000, 1.000, 1.000)",VOWS,VOWS,scoreSystemConfigIndividualistic,110,0,4
NGHESEKGYCNANWAZFITM,4,127,"RGBA(0.200, 0.200, 0.200, 1.000)",PUSH,PUSH,scoreSystemConfigIndividualistic,150,0,4
NGHESEKGYCNANWAZFITM,4,136,"RGBA(1.000, 1.000, 1.000, 1.000)",MUGS,MUGS,scoreSystemConfigIndividualistic,150,0,4
NGHESEKGYCNANWAZFITM,5,127,"RGBA(0.200, 0.200, 0.200, 1.000)",MONK,MONK,scoreSystemConfigIndividualistic,190,0,4
NGHESEKGYCNANWAZFITM,5,136,"RGBA(1.000, 1.000, 1.000, 1.000)",ZONE,ZO E,scoreSystemConfigIndividualistic,180,0,4
NGHESEKGYCNANWAZFITM,6,136,"RGBA(1.000, 1.000, 1.000, 1.000)",COWS,COWS,scoreSystemConfigIndividualistic,220,0,4
NGHESEKGYCNANWAZFITM,6,127,"RGBA(0.200, 0.200, 0.200, 1.000)",HOWL,HO L,scoreSystemConfigIndividualistic,220,0,4
NGHESEKGYCNANWAZFITM,7,127,"RGBA(0.200, 0.200, 0.200, 1.000)",HOAX,HO  ,scoreSystemConfigIndividualistic,240,0,4
NGHESEKGYCNANWAZFITM,7,136,"RGBA(1.000, 1.000, 1.000, 1.000)",ONYX,ONYX,scoreSystemConfigIndividualistic,260,0,4
